label,lat,lon,event_date,rain_1d,rain_3d,rain_7d,rain_15d,rain_max_7d,elevation_m,slope_deg,month_sin,month_cos
0,24.2634,68.2614,2021-10-17,0.0,0.0,0.0,0.1,0.0,2.0,0.29,-0.866,0.5
0,21.6145,89.2571,2014-05-28,3.4,27.1,52.2,52.2,17.4,0.0,0.0,0.5,-0.866
0,15.3909,75.9212,2008-04-08,0.0,0.0,0.0,19.8,0.0,591.0,0.57,0.866,-0.5
0,22.507,76.6094,2011-08-09,18.1,42.8,99.8,146.0,24.5,333.0,1.03,-0.866,-0.5
0,14.613,91.3233,2013-08-08,10.1,11.7,106.4,190.8,38.7,0.0,0.0,-0.866,-0.5
0,22.5378,68.0413,2018-06-20,0.0,0.0,1.5,1.6,0.7,0.0,0.0,0.0,-1.0
0,16.2369,95.9196,2011-10-09,1.5,21.5,69.8,144.0,15.7,2.0,0.0,-0.866,0.5
0,18.7503,86.0387,2007-06-02,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-1.0
0,31.218,74.4687,2015-11-06,0.0,8.3,8.3,31.7,6.0,209.0,0.29,-0.5,0.866
0,35.6481,83.853,2010-12-25,0.0,0.0,0.0,0.5,0.0,4870.0,1.18,-0.0,1.0
0,28.1781,88.2994,2013-11-09,0.0,0.0,0.0,0.6,0.0,4783.0,18.19,-0.5,0.866
0,31.0054,74.5089,2019-06-19,0.0,18.7,18.7,18.7,10.1,197.0,0.41,0.0,-1.0
0,11.1692,74.8358,2011-08-12,11.5,34.9,100.5,220.6,23.2,0.0,0.0,-0.866,-0.5
0,11.9454,73.4583,2022-09-07,13.3,143.6,184.7,281.5,88.3,0.0,0.0,-1.0,-0.0
0,34.8007,73.322,2012-06-10,1.6,12.4,22.5,28.0,7.1,3629.0,29.05,0.0,-1.0
0,33.0576,92.1162,2009-08-07,0.0,10.6,25.7,71.4,8.8,5301.0,18.31,-0.866,-0.5
0,10.8057,80.5787,2019-07-21,12.1,13.2,15.9,40.5,12.1,0.0,0.0,-0.5,-0.866
0,9.507,83.54,2007-08-26,3.8,16.8,42.9,46.0,14.0,0.0,0.0,-0.866,-0.5
0,24.5988,79.1473,2007-01-27,0.0,0.0,0.0,0.0,0.0,309.0,0.91,0.5,0.866
0,29.4034,87.0122,2009-02-08,0.0,0.0,0.0,0.0,0.0,4743.0,20.07,0.866,0.5
0,14.5297,95.6887,2007-08-26,5.2,11.1,61.1,108.9,19.2,0.0,0.0,-0.866,-0.5
0,35.2285,71.137,2009-09-11,1.2,4.1,13.7,36.7,4.1,4022.0,19.04,-1.0,-0.0
0,12.5696,82.1726,2012-07-15,15.0,20.4,35.0,38.0,15.0,0.0,0.0,-0.5,-0.866
0,15.7215,82.1278,2015-05-18,0.6,32.7,38.3,38.3,20.8,0.0,0.0,0.5,-0.866
0,25.3246,71.6307,2016-09-04,0.0,0.0,24.2,186.7,19.4,70.0,3.64,-1.0,-0.0
0,9.577,94.1505,2014-07-01,4.2,7.9,14.5,34.4,4.2,0.0,0.0,-0.5,-0.866
0,10.9213,87.3333,2019-05-22,1.7,6.8,8.1,13.2,3.6,0.0,0.0,0.5,-0.866
0,27.103,89.0881,2012-10-16,0.3,2.3,20.2,69.0,10.1,2955.0,18.01,-0.866,0.5
0,8.7887,77.8449,2008-06-03,1.5,3.0,5.0,8.1,1.5,41.0,3.46,0.0,-1.0
0,24.6352,73.253,2012-07-20,0.1,1.5,6.1,137.2,1.5,554.0,13.02,-0.5,-0.866
0,26.883,72.4315,2016-08-10,3.6,51.9,87.8,114.2,36.1,288.0,2.82,-0.866,-0.5
0,16.9516,71.0657,2018-10-22,0.0,0.0,18.0,22.8,12.3,0.0,0.0,-0.866,0.5
0,34.4865,91.9162,2007-08-03,17.7,18.1,19.6,27.7,17.7,5015.0,22.92,-0.866,-0.5
0,32.3514,96.8525,2017-09-05,1.0,16.7,49.2,73.8,12.8,3930.0,32.09,-1.0,-0.0
0,10.9334,81.1775,2009-09-16,0.3,7.9,8.0,10.5,5.1,0.0,0.0,-1.0,-0.0
0,9.8949,80.6099,2009-08-05,0.0,0.0,2.7,3.0,1.3,0.0,0.0,-0.866,-0.5
0,16.1916,71.7623,2017-09-12,0.4,13.5,16.3,36.6,11.4,0.0,0.0,-1.0,-0.0
0,21.3262,82.198,2017-12-20,0.0,0.0,0.0,0.0,0.0,281.0,0.86,-0.0,1.0
0,10.6466,95.8489,2020-10-13,4.7,91.7,140.7,205.1,55.5,0.0,0.0,-0.866,0.5
0,22.9802,83.893,2014-07-18,55.2,78.8,143.7,260.2,55.2,791.0,3.04,-0.5,-0.866
0,18.0388,85.1384,2014-07-19,15.1,46.8,102.6,203.5,28.1,0.0,0.0,-0.5,-0.866
0,27.5928,74.9382,2007-01-28,0.0,0.0,0.0,0.0,0.0,386.0,0.64,0.5,0.866
0,17.372,81.9808,2008-04-04,3.2,11.6,22.2,101.7,7.2,137.0,0.81,0.866,-0.5
0,33.8409,78.6453,2011-09-25,0.0,0.0,0.0,3.8,0.0,5069.0,29.4,-1.0,-0.0
0,15.3409,72.2521,2014-09-14,2.7,10.4,15.7,46.5,4.2,0.0,0.0,-1.0,-0.0
0,12.8221,74.6253,2011-09-04,8.4,56.8,299.7,407.8,133.1,0.0,0.0,-1.0,-0.0
0,17.8238,68.7772,2008-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.866
0,8.7131,92.7044,2011-10-01,1.1,19.1,48.1,92.9,19.0,0.0,0.0,-0.866,0.5
0,17.4573,70.3303,2020-03-19,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0
0,10.9915,73.3815,2023-09-24,1.2,21.0,63.7,178.9,16.8,0.0,0.0,-1.0,-0.0
0,27.4569,76.8355,2021-07-11,14.4,16.1,16.1,16.5,14.4,236.0,0.29,-0.5,-0.866
0,29.9419,88.5098,2008-06-05,5.2,5.3,21.6,28.4,12.8,5370.0,29.1,0.0,-1.0
0,32.9347,68.9475,2012-09-17,0.0,0.0,16.2,71.0,10.7,2850.0,17.62,-1.0,-0.0
0,6.826,92.5641,2015-08-15,13.9,20.8,61.2,118.4,14.6,0.0,0.0,-0.866,-0.5
0,34.0745,82.8052,2012-08-14,8.5,14.7,47.6,89.6,14.4,5111.0,11.77,-0.866,-0.5
0,14.6548,70.7121,2013-06-05,5.2,27.2,75.6,95.6,24.8,0.0,0.0,0.0,-1.0
0,18.5121,69.6519,2009-06-27,8.9,12.0,214.6,214.6,157.0,0.0,0.0,0.0,-1.0
0,30.9968,81.8189,2019-06-21,0.8,0.8,12.2,12.5,5.6,5584.0,28.04,0.0,-1.0
0,31.3176,72.8623,2020-09-21,0.0,0.0,0.1,1.1,0.1,179.0,0.0,-1.0,-0.0
0,12.3419,71.1978,2017-03-20,0.0,0.0,0.6,0.6,0.6,0.0,0.0,1.0,0.0
0,7.3415,76.3251,2013-07-03,0.2,4.2,34.1,102.8,8.8,0.0,0.0,-0.5,-0.866
0,24.4133,90.3174,2013-06-18,10.0,10.0,28.1,77.5,10.0,13.0,1.54,0.0,-1.0
0,25.6517,68.9548,2008-06-19,0.0,0.0,0.0,0.2,0.0,19.0,0.29,0.0,-1.0
0,23.4122,91.3117,2009-02-11,0.0,0.0,0.0,0.1,0.0,33.0,5.06,0.866,0.5
0,34.8053,68.2501,2019-06-10,0.0,0.0,3.4,21.0,1.8,3815.0,30.27,0.0,-1.0
0,21.5065,77.2769,2011-06-12,0.4,7.7,30.3,46.7,10.7,650.0,0.91,0.0,-1.0
0,27.5797,70.8727,2023-07-24,13.6,17.4,37.2,37.7,13.6,125.0,0.0,-0.5,-0.866
0,9.5301,91.8211,2019-04-19,0.1,1.2,1.2,3.3,0.9,0.0,0.0,0.866,-0.5
0,20.8086,93.63,2011-02-06,0.0,0.0,0.0,0.0,0.0,612.0,31.9,0.866,0.5
0,26.9712,70.3232,2014-08-23,0.0,0.0,0.4,0.4,0.2,147.0,1.83,-0.866,-0.5
0,33.0321,91.8205,2012-08-25,1.1,1.6,22.1,48.8,11.9,5076.0,1.62,-0.866,-0.5
0,36.3025,82.7978,2023-12-20,0.0,0.0,2.1,7.5,1.5,4866.0,14.86,-0.0,1.0
0,34.4068,78.0718,2016-09-11,0.0,0.0,0.2,13.9,0.2,5343.0,4.79,-1.0,-0.0
0,17.3095,93.2506,2019-07-23,5.5,13.5,33.8,192.1,12.0,0.0,0.0,-0.5,-0.866
0,13.6733,97.4118,2022-08-05,39.2,102.0,169.8,218.0,41.8,0.0,0.0,-0.866,-0.5
0,9.4222,68.4408,2009-09-10,1.5,7.6,8.7,22.7,3.3,0.0,0.0,-1.0,-0.0
0,21.4674,81.4168,2012-05-10,0.0,0.0,0.0,2.5,0.0,279.0,0.64,0.5,-0.866
0,8.5449,85.0071,2012-06-03,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,-1.0
0,27.8197,81.5919,2021-12-09,0.0,0.0,2.3,2.3,1.9,136.0,0.81,-0.0,1.0
0,26.0088,72.1432,2022-04-19,0.0,0.0,0.0,0.0,0.0,123.0,0.29,0.866,-0.5
0,7.6878,93.3406,2011-07-28,9.9,28.7,78.6,98.4,19.7,0.0,0.0,-0.5,-0.866
0,19.7248,83.1181,2018-08-11,15.8,33.4,102.1,156.2,32.7,443.0,17.2,-0.866,-0.5
0,9.0047,80.1892,2008-07-22,4.7,18.2,27.1,36.0,7.3,30.0,0.91,-0.5,-0.866
0,25.1184,86.9941,2007-09-08,3.1,23.3,40.8,96.3,11.0,41.0,0.29,-1.0,-0.0
0,11.1369,71.1063,2019-06-19,2.1,4.2,17.7,311.4,8.3,0.0,0.0,0.0,-1.0
0,32.1149,74.58,2009-10-22,0.0,0.0,0.6,1.4,0.6,232.0,0.29,-0.866,0.5
0,16.9681,81.8204,2021-07-27,0.0,5.9,140.1,200.8,63.3,31.0,2.64,-0.5,-0.866
0,9.7736,73.3181,2020-04-13,0.2,2.5,7.6,15.3,2.8,0.0,0.0,0.866,-0.5
0,12.4841,77.6973,2022-06-20,1.6,11.0,48.8,62.8,18.0,961.0,8.52,0.0,-1.0
0,12.8791,89.8679,2008-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,-0.5
0,22.8524,95.9817,2017-04-07,0.0,0.2,8.6,12.0,5.9,143.0,9.89,0.866,-0.5
0,23.5462,97.1404,2018-09-02,14.8,39.2,100.9,243.3,35.1,262.0,24.23,-1.0,-0.0
0,30.1868,96.8675,2007-05-07,0.0,0.0,0.2,24.0,0.2,5082.0,29.97,0.5,-0.866
0,35.0794,88.1683,2012-06-21,0.1,7.8,11.6,36.9,4.9,5051.0,5.21,0.0,-1.0
0,9.0077,70.0431,2021-07-10,1.0,8.9,11.5,18.8,4.9,0.0,0.0,-0.5,-0.866
0,32.6387,83.4809,2012-08-09,6.9,14.8,34.3,87.4,10.6,4669.0,0.86,-0.866,-0.5
0,31.4165,70.727,2016-10-11,0.0,0.0,0.3,0.8,0.3,160.0,0.0,-0.866,0.5
0,11.436,78.3036,2012-07-16,0.8,10.9,19.5,40.9,5.5,309.0,2.31,-0.5,-0.866
0,35.4677,80.8851,2019-10-19,0.4,0.6,0.6,7.0,0.4,6348.0,38.88,-0.866,0.5
0,31.1905,84.5468,2009-10-07,1.1,2.2,6.8,6.8,4.5,4923.0,22.19,-0.866,0.5
0,10.8385,87.5899,2017-09-24,13.7,31.5,47.6,115.2,13.7,0.0,0.0,-1.0,-0.0
0,6.9256,94.4468,2017-11-16,4.7,9.1,54.6,131.4,16.4,0.0,0.0,-0.5,0.866
0,9.9082,96.6143,2007-07-17,4.0,14.9,30.1,111.4,7.8,0.0,0.0,-0.5,-0.866
0,36.1472,95.8281,2021-09-21,0.0,0.0,0.3,8.2,0.3,4168.0,37.24,-1.0,-0.0
0,25.6675,85.0621,2013-02-24,0.0,0.3,0.3,15.7,0.3,51.0,0.29,0.866,0.5
0,11.483,79.1379,2007-06-07,10.8,45.8,47.7,68.1,25.5,67.0,0.41,0.0,-1.0
0,17.6077,78.7319,2023-06-10,0.6,0.6,13.6,18.2,12.6,509.0,0.64,0.0,-1.0
0,31.0715,71.68,2020-07-15,0.0,0.0,1.0,3.8,1.0,155.0,2.02,-0.5,-0.866
0,18.8116,78.3902,2017-07-17,29.4,44.9,64.8,83.5,29.4,340.0,1.28,-0.5,-0.866
0,9.9014,73.1865,2012-07-06,1.2,4.3,29.2,117.5,9.5,0.0,0.0,-0.5,-0.866
0,22.7829,79.2561,2020-09-23,13.8,74.6,102.5,168.9,39.1,477.0,2.99,-1.0,-0.0
0,25.5232,88.7117,2010-11-28,0.0,0.0,0.0,0.5,0.0,31.0,0.29,-0.5,0.866
0,36.3609,91.7752,2007-04-21,3.2,5.5,7.1,8.5,3.2,4421.0,11.71,0.866,-0.5
0,24.9878,80.1328,2010-07-25,20.3,63.2,102.4,160.0,37.6,163.0,0.57,-0.5,-0.866
0,25.5058,82.8492,2016-09-22,0.8,20.4,48.8,140.1,12.0,80.0,1.54,-1.0,-0.0
0,32.0512,74.2502,2019-09-18,0.4,2.7,5.1,12.0,1.6,223.0,0.29,-1.0,-0.0
0,9.935,93.2621,2021-11-12,16.4,47.7,88.6,124.5,21.3,0.0,0.0,-0.5,0.866
0,18.888,92.2023,2019-08-24,13.2,36.0,63.2,201.5,15.3,0.0,0.0,-0.866,-0.5
0,6.7282,79.052,2015-05-10,22.9,48.4,54.7,72.7,22.9,0.0,0.0,0.5,-0.866
0,31.6545,91.4566,2007-07-08,5.7,21.5,58.0,71.9,10.7,4644.0,0.91,-0.5,-0.866
0,33.5056,80.2294,2018-01-05,0.0,0.0,0.7,0.7,0.7,4379.0,5.34,0.5,0.866
0,31.7231,83.3094,2017-09-11,0.0,0.2,1.0,26.6,0.5,5085.0,13.23,-1.0,-0.0
0,11.6123,84.8795,2019-07-18,3.7,9.2,18.8,42.1,5.3,0.0,0.0,-0.5,-0.866
0,12.2798,87.0108,2020-09-26,3.6,22.8,40.6,310.7,17.1,0.0,0.0,-1.0,-0.0
0,10.3661,86.7701,2019-12-06,0.0,4.6,42.1,82.6,17.0,0.0,0.0,-0.0,1.0
0,33.6251,83.2597,2011-07-04,0.6,5.2,22.6,37.2,12.0,5253.0,5.25,-0.5,-0.866
0,21.6277,86.6275,2015-09-27,0.4,0.9,11.1,122.7,9.1,45.0,2.64,-1.0,-0.0
0,31.6201,72.6921,2009-06-03,0.8,1.9,2.4,7.9,1.1,172.0,0.29,0.0,-1.0
0,7.2692,68.3404,2007-09-05,0.3,22.1,31.4,45.5,13.5,0.0,0.0,-1.0,-0.0
0,25.043,84.0383,2019-12-19,0.0,0.0,15.7,16.7,10.3,99.0,0.29,-0.0,1.0
0,7.2587,89.658,2018-12-21,2.9,41.2,88.3,255.9,23.4,0.0,0.0,-0.0,1.0
0,12.0967,87.2494,2014-05-07,12.8,35.4,52.4,52.9,14.5,0.0,0.0,0.5,-0.866
0,28.2894,91.8094,2008-06-09,0.8,8.3,21.0,29.5,5.9,4864.0,27.7,0.0,-1.0
0,14.7489,95.5818,2010-08-21,4.5,4.8,31.2,192.1,9.8,0.0,0.0,-0.866,-0.5
0,9.8279,95.3524,2016-04-05,0.0,0.0,0.3,0.4,0.3,0.0,0.0,0.866,-0.5
0,14.3598,73.3285,2018-03-28,0.0,0.0,0.0,23.2,0.0,0.0,0.0,1.0,0.0
0,33.8816,74.1352,2007-04-26,0.0,4.4,14.2,23.7,4.3,1711.0,34.99,0.866,-0.5
0,18.9124,82.3523,2020-08-07,4.9,17.4,100.6,154.5,31.8,581.0,2.08,-0.866,-0.5
0,17.7576,77.2508,2012-10-26,1.1,2.2,23.2,23.2,10.4,621.0,0.64,-0.866,0.5
0,11.8942,68.2991,2008-05-19,8.0,12.9,15.7,16.0,8.0,0.0,0.0,0.5,-0.866
0,16.9035,97.35,2012-08-01,23.9,69.6,173.8,502.8,41.1,6.0,0.0,-0.866,-0.5
0,22.1525,75.5078,2007-04-20,0.1,0.8,1.0,1.4,0.4,149.0,0.29,0.866,-0.5
0,22.5786,83.2809,2018-09-07,27.2,57.1,104.8,250.4,27.2,355.0,2.31,-1.0,-0.0
0,9.9437,74.4003,2009-06-08,9.3,42.5,73.1,173.1,28.9,0.0,0.0,0.0,-1.0
0,28.3323,95.7255,2013-06-16,3.0,4.2,7.2,54.5,3.0,1232.0,27.88,0.0,-1.0
0,35.0969,78.2823,2021-07-10,0.0,0.1,1.4,5.5,0.6,5775.0,34.09,-0.5,-0.866
0,28.8558,82.6262,2013-07-13,14.6,48.5,149.7,323.7,36.5,4879.0,48.32,-0.5,-0.866
0,14.0028,73.8374,2015-09-23,0.0,0.4,12.0,81.2,4.7,0.0,0.0,-1.0,-0.0
0,35.3561,71.0354,2016-09-19,0.2,0.4,11.8,16.8,6.4,4289.0,30.88,-1.0,-0.0
0,11.4696,74.072,2021-08-14,1.0,7.4,80.6,124.5,23.5,0.0,0.0,-0.866,-0.5
0,19.2121,90.0388,2010-09-20,4.7,40.6,106.2,195.3,29.3,0.0,0.0,-1.0,-0.0
0,24.7189,80.6647,2009-08-12,4.0,18.1,21.0,22.8,8.4,329.0,0.41,-0.866,-0.5
0,19.9821,94.2388,2020-11-09,0.0,0.3,4.1,72.9,1.8,1434.0,7.19,-0.5,0.866
0,15.3042,92.3872,2018-08-17,6.9,52.3,116.8,244.5,23.0,0.0,0.0,-0.866,-0.5
0,18.4492,71.3822,2012-09-14,1.6,3.4,23.1,124.4,7.7,0.0,0.0,-1.0,-0.0
0,17.2323,70.1429,2011-08-12,0.5,1.1,4.2,113.9,1.4,0.0,0.0,-0.866,-0.5
0,29.8854,71.608,2017-06-01,0.0,0.0,0.7,4.7,0.7,120.0,0.0,0.0,-1.0
0,12.9132,84.7403,2009-06-08,1.8,7.6,13.8,50.3,6.1,0.0,0.0,0.0,-1.0
0,18.0677,85.7532,2015-07-04,0.0,19.4,66.8,129.6,29.9,0.0,0.0,-0.5,-0.866
0,27.988,95.915,2009-09-22,4.2,61.9,117.8,144.2,40.6,194.0,1.18,-1.0,-0.0
0,23.7185,87.065,2017-08-14,4.5,50.2,102.7,175.6,35.9,126.0,1.43,-0.866,-0.5
0,30.9018,73.8454,2022-02-16,0.1,0.1,0.1,7.4,0.1,187.0,0.29,0.866,0.5
0,7.9038,76.0953,2012-04-15,0.4,1.9,8.3,11.5,4.1,0.0,0.0,0.866,-0.5
0,13.5927,68.6274,2007-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866
0,33.8493,76.3888,2008-09-13,0.0,0.0,11.2,29.5,7.6,4084.0,1.03,-1.0,-0.0
0,33.3749,95.082,2007-02-21,0.0,0.2,1.7,8.8,0.8,4790.0,25.05,0.866,0.5
0,8.5836,70.806,2016-09-24,0.1,0.1,1.9,20.4,1.7,0.0,0.0,-1.0,-0.0
0,14.7402,90.2339,2017-07-18,10.8,57.6,130.2,190.7,25.8,0.0,0.0,-0.5,-0.866
0,21.3146,69.3886,2022-06-15,1.7,4.8,8.2,8.2,3.4,0.0,0.0,0.0,-1.0
0,31.9602,96.531,2010-04-12,0.0,0.0,2.7,13.4,2.2,4399.0,16.81,0.866,-0.5
0,7.3786,69.4111,2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866
0,32.3417,89.3655,2013-05-03,0.0,1.9,3.2,11.9,1.9,4660.0,1.72,0.5,-0.866
0,28.2232,91.9623,2007-09-18,0.3,5.0,18.7,63.8,6.8,4974.0,10.64,-1.0,-0.0
0,34.5233,93.6064,2008-05-26,5.9,13.1,15.9,29.6,5.9,4790.0,8.15,0.5,-0.866
0,9.8241,95.9408,2019-03-11,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0
0,14.5974,73.025,2010-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,-0.5
0,10.2887,93.4259,2020-09-28,40.8,51.0,61.8,220.8,40.8,0.0,0.0,-1.0,-0.0
0,25.6071,87.7129,2022-07-08,1.0,1.8,5.4,106.2,1.5,32.0,1.62,-0.5,-0.866
0,26.3381,96.8023,2022-06-24,40.9,146.6,285.6,613.7,56.8,215.0,3.85,0.0,-1.0
0,13.2749,75.7825,2018-06-03,6.8,26.9,80.8,125.5,43.7,1031.0,3.72,0.0,-1.0
0,26.2844,89.6904,2009-05-03,3.0,16.7,81.1,131.3,55.7,40.0,1.67,0.5,-0.866
0,35.653,69.7779,2021-01-07,0.3,0.3,0.3,0.3,0.3,3779.0,17.39,0.5,0.866
0,31.0553,73.5436,2023-04-07,0.0,0.8,29.7,76.2,27.0,185.0,0.57,0.866,-0.5
0,21.9178,77.2441,2021-11-23,0.0,4.9,7.4,7.4,2.8,533.0,5.55,-0.5,0.866
0,26.1587,93.0103,2014-04-05,0.0,0.0,0.1,4.8,0.1,78.0,0.0,0.866,-0.5
0,34.0009,79.3745,2023-07-20,2.3,2.4,16.8,28.1,12.3,6052.0,25.62,-0.5,-0.866
0,12.5906,79.806,2012-03-14,1.4,2.6,2.6,2.6,1.4,45.0,1.43,1.0,0.0
0,27.088,96.0691,2011-08-04,27.6,42.4,79.7,256.7,27.6,918.0,14.41,-0.866,-0.5
0,20.3286,71.1616,2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,-0.5
0,12.1109,68.8433,2018-08-15,0.8,8.1,14.7,16.7,7.0,0.0,0.0,-0.866,-0.5
0,14.4674,95.3444,2013-03-14,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.0,0.0
0,11.0186,82.8146,2021-07-02,7.9,8.6,18.5,37.5,7.9,0.0,0.0,-0.5,-0.866
0,14.6777,70.8855,2020-08-24,0.3,6.9,21.1,44.4,8.3,0.0,0.0,-0.866,-0.5
0,12.3179,73.5888,2023-05-09,0.0,0.0,0.2,29.0,0.2,0.0,0.0,0.5,-0.866
0,24.7234,83.2992,2014-04-02,0.0,0.0,0.0,0.1,0.0,325.0,0.64,0.866,-0.5
0,8.0941,69.0528,2010-05-03,0.0,7.8,25.6,58.6,7.8,0.0,0.0,0.5,-0.866
0,14.7638,94.0367,2019-08-13,5.2,36.8,81.3,295.2,26.0,0.0,0.0,-0.866,-0.5
0,18.2866,74.4867,2015-09-23,0.1,0.8,28.4,120.1,23.6,617.0,2.0,-1.0,-0.0
0,21.3551,73.0454,2016-05-21,0.0,0.0,0.0,0.1,0.0,39.0,0.91,0.5,-0.866
0,27.6756,76.4954,2023-01-06,0.0,0.0,0.0,0.0,0.0,383.0,0.64,0.5,0.866
0,33.7335,86.3525,2014-09-28,0.3,2.2,7.3,15.0,3.3,5000.0,5.86,-1.0,-0.0
0,11.607,88.1026,2021-04-11,2.3,3.8,6.1,8.6,2.3,0.0,0.0,0.866,-0.5
0,10.755,68.3757,2007-07-11,0.0,0.5,0.6,7.9,0.5,0.0,0.0,-0.5,-0.866
0,11.8255,75.783,2007-03-22,0.0,1.4,2.9,4.8,1.1,525.0,15.91,1.0,0.0
0,24.3202,96.6015,2014-08-16,1.8,31.9,57.2,94.5,20.9,93.0,0.0,-0.866,-0.5
0,20.677,69.3327,2016-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866
0,31.5608,83.4954,2010-05-05,0.0,4.3,7.1,14.5,4.3,5943.0,35.25,0.5,-0.866
0,9.4998,91.7148,2018-06-16,11.0,22.1,37.6,133.4,11.0,0.0,0.0,0.0,-1.0
0,36.1938,75.5915,2021-07-12,0.2,0.2,1.1,3.7,0.9,5273.0,27.73,-0.5,-0.866
0,6.9068,78.4025,2022-08-17,0.3,0.3,0.4,17.2,0.3,0.0,0.0,-0.866,-0.5
0,9.8828,88.2306,2011-08-01,1.4,20.0,93.8,202.8,25.3,0.0,0.0,-0.866,-0.5
0,35.8591,93.2598,2018-08-05,0.4,2.0,18.1,43.3,13.2,4822.0,11.67,-0.866,-0.5
0,21.435,75.2089,2018-09-14,2.0,5.3,5.6,14.6,2.1,289.0,1.03,-1.0,-0.0
0,12.6892,70.6336,2010-10-13,1.5,6.6,14.8,95.6,8.2,0.0,0.0,-0.866,0.5
0,35.4636,93.8757,2023-08-15,3.8,15.0,20.5,50.5,11.2,4549.0,0.29,-0.866,-0.5
0,11.7486,94.8547,2019-06-11,22.3,66.0,103.0,155.4,29.2,0.0,0.0,0.0,-1.0
0,24.1744,95.8854,2008-06-07,24.8,62.1,154.9,273.9,45.0,223.0,2.45,0.0,-1.0
0,23.8855,88.7042,2020-09-04,1.0,5.4,38.9,159.6,23.9,12.0,0.0,-1.0,-0.0
0,30.36,84.7165,2016-09-12,0.6,4.9,5.2,11.7,3.1,5217.0,8.05,-1.0,-0.0
0,9.8057,68.2459,2021-10-05,4.5,21.5,37.5,94.2,11.4,0.0,0.0,-0.866,0.5
0,26.9277,83.434,2012-06-18,2.3,2.3,2.3,2.4,2.3,82.0,0.57,0.0,-1.0
0,15.6094,76.5037,2021-09-01,7.8,17.7,46.3,70.4,11.0,466.0,0.64,-1.0,-0.0
0,7.7286,76.349,2022-08-02,37.4,76.9,86.5,158.6,37.4,0.0,0.0,-0.866,-0.5
0,15.6746,80.6945,2008-08-01,4.2,5.2,19.7,92.4,8.5,0.0,0.0,-0.866,-0.5
0,14.043,78.3314,2023-06-28,0.8,2.1,10.4,41.8,3.2,553.0,3.2,0.0,-1.0
0,26.4598,90.6821,2015-04-03,1.9,50.7,55.7,66.4,36.5,47.0,0.29,0.866,-0.5
0,10.7793,89.6251,2016-07-03,0.0,0.6,42.0,172.8,21.7,0.0,0.0,-0.5,-0.866
0,13.0657,81.9587,2019-06-26,27.7,52.3,54.7,54.7,27.7,0.0,0.0,0.0,-1.0
0,19.1769,96.5238,2016-03-09,0.0,0.0,0.0,3.4,0.0,354.0,11.09,1.0,0.0
0,24.4112,73.1124,2011-07-11,1.5,38.7,74.9,83.0,22.6,311.0,2.36,-0.5,-0.866
0,26.9996,73.8854,2013-04-18,0.0,0.0,0.0,0.8,0.0,329.0,0.29,0.866,-0.5
0,15.5319,70.5251,2021-07-21,6.9,13.8,71.1,179.2,37.8,0.0,0.0,-0.5,-0.866
0,22.8749,79.091,2010-10-14,0.0,0.1,2.7,3.3,2.0,363.0,0.29,-0.866,0.5
0,10.6583,81.0361,2018-06-22,1.1,1.6,1.6,2.3,1.1,0.0,0.0,0.0,-1.0
0,20.5514,80.6162,2021-07-14,2.8,7.1,43.3,71.9,20.7,384.0,0.91,-0.5,-0.866
0,7.3302,84.4878,2009-11-14,28.8,67.4,106.9,258.0,28.8,0.0,0.0,-0.5,0.866
0,29.1757,86.1487,2023-06-08,0.0,0.0,0.0,1.3,0.0,4607.0,8.67,0.0,-1.0
0,17.6933,86.3162,2008-10-10,0.0,4.7,27.2,27.8,11.2,0.0,0.0,-0.866,0.5
0,18.5883,68.1756,2023-09-28,0.0,0.0,1.9,39.3,0.9,0.0,0.0,-1.0,-0.0
0,20.3066,69.6032,2010-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,0.5
0,16.5045,70.8733,2017-06-16,10.9,25.1,75.4,135.3,18.3,0.0,0.0,0.0,-1.0
0,32.4294,71.5826,2008-08-17,10.8,27.6,42.5,117.0,10.8,201.0,0.29,-0.866,-0.5
0,27.5472,83.2298,2011-07-16,6.3,22.6,77.4,157.8,17.8,103.0,0.29,-0.5,-0.866
0,13.2063,87.9326,2016-09-10,0.4,1.3,19.0,72.7,11.3,0.0,0.0,-1.0,-0.0
0,28.0743,95.6277,2013-09-20,0.4,0.4,1.9,15.6,0.7,178.0,0.29,-1.0,-0.0
0,9.9413,68.0011,2023-08-04,0.0,0.6,3.5,15.2,1.3,0.0,0.0,-0.866,-0.5
0,9.4059,74.0267,2023-07-27,14.3,27.9,64.2,91.2,26.3,0.0,0.0,-0.5,-0.866
